"No.","Time","Source","Destination","Protocol","Length","Info","New Column"
"3833","5.693651","","f8:c2:88:df:55:be (RA)","802.11","40","Clear-to-send, Flags=........C","-70 dBm"
"3834","5.693659","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"3835","5.695087","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"3836","5.704210","","IntelCor_36:24:8c (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"3837","5.708583","::","ff02::1:ff70:1dd3","ICMPv6","126","Neighbor Solicitation","-54 dBm"
"3838","5.720023","","IntelCor_36:24:8c (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"3839","5.743272","f8:c2:88:df:55:bf (TA)","IntelCor_36:24:8c (RA)","802.11","46","Request-to-send, Flags=........C","-56 dBm"
"3840","5.743281","","f8:c2:88:df:55:bf (RA)","802.11","40","Clear-to-send, Flags=........C","-59 dBm"
"3841","5.743286","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-59 dBm"
"3842","5.745419","f4:0f:1b:7b:37:af","Broadcast","802.11","302","Beacon frame, SN=2530, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-75 dBm"
"3843","5.745431","f8:c2:88:df:55:bf","Broadcast","802.11","305","Beacon frame, SN=455, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-54 dBm"
"3844","5.745437","fe80::f8bb:939:8a67:22aa","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"3845","5.745442","fe80::f8bb:939:8a67:22aa","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"3846","5.745448","fe80::f8bb:939:8a67:22aa","ff02::1:2","DHCPv6","201","Solicit XID: 0x745dc7 CID: 000100011b50603c10c37badb5e1 ","-74 dBm"
"3847","5.745453","2002:8099:b61f:c:c0e2:f849:de2:c36d","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"3848","5.745457","fe80::f8bb:939:8a67:22aa","ff02::1:2","DHCPv6","201","Solicit XID: 0x745dc7 CID: 000100011b50603c10c37badb5e1 ","-51 dBm"
"3849","5.745463","2002:8099:b61f:c:c057:c443:5f6:c874","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"3850","5.745468","::","ff02::1:ff70:1dd3","ICMPv6","126","Neighbor Solicitation","-51 dBm"
"3851","5.757871","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-55 dBm"
"3852","5.758612","::","ff02::1:ff42:57c5","ICMPv6","126","Neighbor Solicitation","-53 dBm"
"3853","5.758621","fe80::b5d3:55af:a7cf:a0dd","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"3854","5.766696","fe80::716c:b9e1:f8cc:3083","ff02::1:2","DHCPv6","198","Solicit XID: 0x729411 CID: 0001000115ef29b6001dbaecb490 ","-52 dBm"
"3855","5.769823","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=2536, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-74 dBm"
"3856","5.769832","f8:c2:88:df:55:bd","Broadcast","802.11","297","Beacon frame, SN=464, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-51 dBm"
"3857","5.769838","2002:8099:b61f:c:c0e2:f849:de2:c36d","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-74 dBm"
"3858","5.769842","fe80::f8bb:939:8a67:22aa","ff02::1:2","DHCPv6","201","Solicit XID: 0x745dc7 CID: 000100011b50603c10c37badb5e1 ","-74 dBm"
"3859","5.769847","2002:8099:b61f:c:c057:c443:5f6:c874","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-74 dBm"
"3860","5.769851","::","ff02::1:ff70:1dd3","ICMPv6","126","Neighbor Solicitation","-74 dBm"
"3861","5.769855","::","ff02::1:ff42:57c5","ICMPv6","126","Neighbor Solicitation","-75 dBm"
"3862","5.769863","fe80::b5d3:55af:a7cf:a0dd","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"3863","5.769868","fe80::716c:b9e1:f8cc:3083","ff02::1:2","DHCPv6","198","Solicit XID: 0x729411 CID: 0001000115ef29b6001dbaecb490 ","-75 dBm"
"3864","5.794311","f4:0f:1b:7b:37:ae","Broadcast","802.11","307","Beacon frame, SN=2544, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-75 dBm"
"3865","5.794322","f8:c2:88:df:55:be","Broadcast","802.11","310","Beacon frame, SN=465, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-52 dBm"
"3866","5.794328","0c:3e:9f:37:b7:e3","IPv6mcast_ff:70:1d:d3","802.11","142","Data, SN=466, FN=0, Flags=.pm...F.C","-52 dBm"
"3867","5.794333","0c:12:62:42:57:c5","IPv6mcast_ff:42:57:c5","802.11","142","Data, SN=467, FN=0, Flags=.pm...F.C","-52 dBm"
"3868","5.794337","HonHaiPr_6d:d3:d8","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=468, FN=0, Flags=.pm...F.C","-52 dBm"
"3869","5.794341","IntelCor_79:d4:20","IPv6mcast_00:01:00:02","802.11","214","Data, SN=469, FN=0, Flags=.p....F.C","-52 dBm"
"3870","5.822552","IntelCor_36:24:8c","f8:c2:88:df:55:bf","802.11","56","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC","-51 dBm"
"3871","5.822561","","IntelCor_36:24:8c (RA)","802.11","40","Acknowledgement, Flags=........C","-52 dBm"
"3872","5.830336","40:0e:85:29:04:de","Broadcast","802.11","195","Probe Request, SN=627, FN=0, Flags=........C, SSID=ClarksonUniversity","-84 dBm"
"3873","5.830350","f8:c2:88:df:55:bf","40:0e:85:29:04:de","802.11","296","Probe Response, SN=2254, FN=0, Flags=....R...C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-53 dBm"
"3874","5.830355","f8:c2:88:df:55:bf","40:0e:85:29:04:de","802.11","296","Probe Response, SN=2254, FN=0, Flags=....R...C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-52 dBm"
"3875","5.833401","fe80::7182:6174:3708:1b30","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-51 dBm"
"3876","5.849988","f4:0f:1b:7b:37:af","Broadcast","802.11","302","Beacon frame, SN=2545, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-74 dBm"
"3877","5.850002","f8:c2:88:df:55:bf","Broadcast","802.11","305","Beacon frame, SN=471, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-51 dBm"
"3878","5.850008","::","ff02::1:ff42:57c5","ICMPv6","126","Neighbor Solicitation","-51 dBm"
"3879","5.850012","fe80::b5d3:55af:a7cf:a0dd","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"3880","5.850018","::","ff02::1:ff42:57c5","ICMPv6","126","Neighbor Solicitation","-74 dBm"
"3881","5.850023","fe80::716c:b9e1:f8cc:3083","ff02::1:2","DHCPv6","198","Solicit XID: 0x729411 CID: 0001000115ef29b6001dbaecb490 ","-52 dBm"
"3882","5.850027","fe80::b5d3:55af:a7cf:a0dd","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-74 dBm"
"3883","5.850031","fe80::7182:6174:3708:1b30","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"3884","5.850035","fe80::716c:b9e1:f8cc:3083","ff02::1:2","DHCPv6","198","Solicit XID: 0x729411 CID: 0001000115ef29b6001dbaecb490 ","-75 dBm"
"3885","5.850039","fe80::7182:6174:3708:1b30","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"3886","5.850043","40:0e:85:29:04:de","Broadcast","802.11","195","Probe Request, SN=628, FN=0, Flags=........C, SSID=ClarksonUniversity","-85 dBm"
"3887","5.851217","f8:c2:88:df:55:bf","40:0e:85:29:04:de","802.11","296","Probe Response, SN=2255, FN=0, Flags=....R...C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-52 dBm"
"3888","5.851235","f8:c2:88:df:55:bf","40:0e:85:29:04:de","802.11","296","Probe Response, SN=2255, FN=0, Flags=....R...C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-53 dBm"
"3889","5.870840","7c:d1:c3:8e:ff:c4","f4:0f:1b:7b:37:ad","802.11","54","Null function (No data), SN=4088, FN=0, Flags=...P...TC","-87 dBm"
"3890","5.870853","","7c:d1:c3:8e:ff:c4 (RA)","802.11","40","Acknowledgement, Flags=........C","-75 dBm"
"3891","5.873576","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=2550, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-76 dBm"
"3892","5.873590","f8:c2:88:df:55:bd","Broadcast","802.11","297","Beacon frame, SN=476, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-51 dBm"
"3893","5.873596","fe80::7182:6174:3708:1b30","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"3894","5.877975","fe80::8d91:5961:193a:5777","ff02::1:2","DHCPv6","201","Solicit XID: 0x55f99a CID: 0001000119528326606c66c4d812 ","-51 dBm"
"3895","5.895532","fe80::7a:5848:5fc0:486d","ff02::2","ICMPv6","118","Router Solicitation","-52 dBm"
"3896","5.898237","f4:0f:1b:7b:37:ae","Broadcast","802.11","307","Beacon frame, SN=2552, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-76 dBm"
"3897","5.898251","f8:c2:88:df:55:be","Broadcast","802.11","310","Beacon frame, SN=479, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-52 dBm"
"3898","5.898257","GemtekTe_99:b8:76","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=480, FN=0, Flags=.pm...F.C","-52 dBm"
"3899","5.898262","IntelCor_c4:d8:12","IPv6mcast_00:01:00:02","802.11","217","Data, SN=481, FN=0, Flags=.pm...F.C","-51 dBm"
"3900","5.898266","4c:8d:79:04:f4:5e","IPv6mcast_00:00:00:02","802.11","134","Data, SN=482, FN=0, Flags=.p....F.C","-52 dBm"
"3901","5.903906","30:3a:64:3d:24:a3","f8:c2:88:df:55:be","802.11","56","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC","-68 dBm"
"3902","5.903919","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-52 dBm"
"3903","5.915992","fe80::b5d3:55af:a7cf:a0dd","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-51 dBm"
"3904","5.951247","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=266, FN=0, Flags=...P...TC","-62 dBm"
"3905","5.951256","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-51 dBm"
"3906","5.953781","f4:0f:1b:7b:37:af","Broadcast","802.11","302","Beacon frame, SN=2553, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-75 dBm"
"3907","5.953790","f8:c2:88:df:55:bf","Broadcast","802.11","305","Beacon frame, SN=484, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-52 dBm"
"3908","5.953795","fe80::8d91:5961:193a:5777","ff02::1:2","DHCPv6","201","Solicit XID: 0x55f99a CID: 0001000119528326606c66c4d812 ","-52 dBm"
"3909","5.953799","fe80::7a:5848:5fc0:486d","ff02::2","ICMPv6","118","Router Solicitation","-52 dBm"
"3910","5.953803","fe80::7a:5848:5fc0:486d","ff02::2","ICMPv6","118","Router Solicitation","-75 dBm"
"3911","5.953807","fe80::b5d3:55af:a7cf:a0dd","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-51 dBm"
"3912","5.953810","fe80::b5d3:55af:a7cf:a0dd","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"3913","5.953815","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"3914","5.954001","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"3915","5.954752","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-68 dBm"
"3916","5.955087","f8:c2:88:df:55:be (TA)","30:3a:64:3d:24:a3 (RA)","802.11","46","Request-to-send, Flags=........C","-56 dBm"
"3917","5.955095","","f8:c2:88:df:55:be (RA)","802.11","40","Clear-to-send, Flags=........C","-69 dBm"
"3918","5.955099","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"3919","5.956013","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"3920","5.958057","f8:c2:88:df:55:be (TA)","30:3a:64:3d:24:a3 (RA)","802.11","46","Request-to-send, Flags=........C","-57 dBm"
"3921","5.958064","","f8:c2:88:df:55:be (RA)","802.11","40","Clear-to-send, Flags=........C","-68 dBm"
"3922","5.958069","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"3923","5.958324","f8:c2:88:df:55:be (TA)","30:3a:64:3d:24:a3 (RA)","802.11","46","Request-to-send, Flags=........C","-55 dBm"
"3924","5.958332","","f8:c2:88:df:55:be (RA)","802.11","40","Clear-to-send, Flags=........C","-69 dBm"
"3925","5.958337","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"3926","5.959193","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"3927","5.964909","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-57 dBm"
"3928","5.966616","f8:c2:88:df:55:be (TA)","30:3a:64:3d:24:a3 (RA)","802.11","46","Request-to-send, Flags=........C","-56 dBm"
"3929","5.966622","","f8:c2:88:df:55:be (RA)","802.11","40","Clear-to-send, Flags=........C","-68 dBm"
"3930","5.966628","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-68 dBm"
"3931","5.966929","f8:c2:88:df:55:be (TA)","30:3a:64:3d:24:a3 (RA)","802.11","46","Request-to-send, Flags=........C","-57 dBm"
"3932","5.966939","","f8:c2:88:df:55:be (RA)","802.11","40","Clear-to-send, Flags=........C","-68 dBm"
"3933","5.966945","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-68 dBm"
"3934","5.976506","fe80::522e:5cff:fee8:2485","ff02::2","ICMPv6","110","Router Solicitation","-51 dBm"
"3935","5.976522","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"3936","5.978194","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=2557, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-75 dBm"
"3937","5.978210","f8:c2:88:df:55:bd","Broadcast","802.11","297","Beacon frame, SN=489, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-52 dBm"
"3938","5.978217","fe80::8d91:5961:193a:5777","ff02::1:2","DHCPv6","201","Solicit XID: 0x55f99a CID: 0001000119528326606c66c4d812 ","-75 dBm"
"3939","5.978224","fe80::7a:5848:5fc0:486d","ff02::2","ICMPv6","118","Router Solicitation","-75 dBm"
"3940","5.978234","fe80::b5d3:55af:a7cf:a0dd","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"3941","5.978241","fe80::522e:5cff:fee8:2485","ff02::2","ICMPv6","110","Router Solicitation","-75 dBm"
"3942","5.978396","f8:c2:88:df:55:be (TA)","30:3a:64:3d:24:a3 (RA)","802.11","46","Request-to-send, Flags=........C","-56 dBm"
"3943","5.978404","","f8:c2:88:df:55:be (RA)","802.11","40","Clear-to-send, Flags=........C","-68 dBm"
"3944","5.978697","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-68 dBm"
"3945","5.978703","f8:c2:88:df:55:be (TA)","30:3a:64:3d:24:a3 (RA)","802.11","46","Request-to-send, Flags=........C","-57 dBm"
"3946","5.978708","","f8:c2:88:df:55:be (RA)","802.11","40","Clear-to-send, Flags=........C","-69 dBm"
"3947","5.979240","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"3948","5.981592","fe80::14d6:838e:ff3c:e925","ff02::2","ICMPv6","110","Router Solicitation","-52 dBm"
"3949","5.992991","::","ff02::1:ffb3:5edf","ICMPv6","126","Neighbor Solicitation","-52 dBm"
"3950","6.003091","f4:0f:1b:7b:37:ae","Broadcast","802.11","307","Beacon frame, SN=2562, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-75 dBm"
"3951","6.003102","f8:c2:88:df:55:be","Broadcast","802.11","310","Beacon frame, SN=492, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-51 dBm"
"3952","6.003109","HonHaiPr_6d:d3:d8","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=493, FN=0, Flags=.pm...F.C","-52 dBm"
"3953","6.003118","50:2e:5c:e8:24:85","IPv6mcast_00:00:00:02","802.11","126","Data, SN=494, FN=0, Flags=.pm...F.C","-52 dBm"
"3954","6.003126","Apple_6c:e2:d5","IPv6mcast_00:00:00:02","802.11","126","Data, SN=495, FN=0, Flags=.pm...F.C","-52 dBm"
"3955","6.003133","8c:00:6d:31:2e:1a","IPv6mcast_ff:b3:5e:df","802.11","142","Data, SN=496, FN=0, Flags=.p....F.C","-51 dBm"
"3956","6.008993","2002:8099:b61f:c:d9f5:ae0f:7749:e7c5","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-51 dBm"
"3957","6.024678","fe80::364d:f7ff:fe0d:3bb0","ff02::2","ICMPv6","118","Router Solicitation","-51 dBm"
"3958","6.026382","","7c:d1:c3:8e:ff:c4 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"3959","6.026402","f4:0f:1b:7b:37:ad (TA)","7c:d1:c3:8e:ff:c4 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-80 dBm"
"3960","6.026411","7c:d1:c3:8e:ff:c4","f4:0f:1b:7b:37:ad","802.11","54","Null function (No data), SN=4089, FN=0, Flags=.......TC","-87 dBm"
"3961","6.026418","","7c:d1:c3:8e:ff:c4 (RA)","802.11","40","Acknowledgement, Flags=........C","-76 dBm"
"3962","6.026424","f4:0f:1b:7b:37:ad (TA)","7c:d1:c3:8e:ff:c4 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-81 dBm"
"3963","6.058895","f4:0f:1b:7b:37:af","Broadcast","802.11","305","Beacon frame, SN=2563, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-76 dBm"
"3964","6.058917","f8:c2:88:df:55:bf","Broadcast","802.11","305","Beacon frame, SN=499, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-52 dBm"
"3965","6.058925","fe80::522e:5cff:fee8:2485","ff02::2","ICMPv6","110","Router Solicitation","-52 dBm"
"3966","6.058938","fe80::522e:5cff:fee8:2485","ff02::2","ICMPv6","110","Router Solicitation","-75 dBm"
"3967","6.058947","fe80::14d6:838e:ff3c:e925","ff02::2","ICMPv6","110","Router Solicitation","-52 dBm"
"3968","6.058955","fe80::14d6:838e:ff3c:e925","ff02::2","ICMPv6","110","Router Solicitation","-75 dBm"
"3969","6.058962","::","ff02::1:ffb3:5edf","ICMPv6","126","Neighbor Solicitation","-52 dBm"
"3970","6.058968","::","ff02::1:ffb3:5edf","ICMPv6","126","Neighbor Solicitation","-74 dBm"
"3971","6.058975","2002:8099:b61f:c:d9f5:ae0f:7749:e7c5","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"3972","6.058980","fe80::364d:f7ff:fe0d:3bb0","ff02::2","ICMPv6","118","Router Solicitation","-51 dBm"
"3973","6.058986","2002:8099:b61f:c:d9f5:ae0f:7749:e7c5","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"3974","6.058992","fe80::364d:f7ff:fe0d:3bb0","ff02::2","ICMPv6","118","Router Solicitation","-75 dBm"
"3975","6.060961","fe80::62c5:47ff:fe8b:e7b8","ff02::1:2","DHCPv6","162","Solicit XID: 0x1a133e CID: 000100011a62d2f33c075417ecfb ","-51 dBm"
"3976","6.082076","f8:c2:88:df:55:bd","Broadcast","802.11","297","Beacon frame, SN=506, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-52 dBm"
"3977","6.084456","f4:0f:1b:7b:37:ad","Broadcast","802.11","300","Beacon frame, SN=2569, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-75 dBm"
"3978","6.084480","fe80::14d6:838e:ff3c:e925","ff02::2","ICMPv6","110","Router Solicitation","-74 dBm"
"3979","6.084494","::","ff02::1:ffb3:5edf","ICMPv6","126","Neighbor Solicitation","-75 dBm"
"3980","6.084501","2002:8099:b61f:c:d9f5:ae0f:7749:e7c5","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"3981","6.084510","fe80::364d:f7ff:fe0d:3bb0","ff02::2","ICMPv6","118","Router Solicitation","-74 dBm"
"3982","6.084517","fe80::62c5:47ff:fe8b:e7b8","ff02::1:2","DHCPv6","162","Solicit XID: 0x1a133e CID: 000100011a62d2f33c075417ecfb ","-74 dBm"
"3983","6.092882","fe80::29:22a6:4ead:e0d7","ff02::2","ICMPv6","110","Router Solicitation","-51 dBm"
"3984","6.108306","f8:c2:88:df:55:be","Broadcast","802.11","310","Beacon frame, SN=508, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-52 dBm"
"3985","6.108329","cc:78:5f:5f:c4:f6","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=509, FN=0, Flags=.pm...F.C","-51 dBm"
"3986","6.108337","34:4d:f7:0d:3b:b0","IPv6mcast_00:00:00:02","802.11","134","Data, SN=510, FN=0, Flags=.pm...F.C","-52 dBm"
"3987","6.108345","Apple_8b:e7:b8","IPv6mcast_00:01:00:02","802.11","178","Data, SN=511, FN=0, Flags=.pm...F.C","-51 dBm"
"3988","6.108352","54:ea:a8:dc:12:58","IPv6mcast_00:00:00:02","802.11","126","Data, SN=512, FN=0, Flags=.pm...F.C","-53 dBm"
"3989","6.108359","54:35:30:d9:0a:c7","IPv6mcast_ff:67:22:aa","802.11","142","Data, SN=513, FN=0, Flags=.pm...F.C","-52 dBm"
"3990","6.108366","54:35:30:d9:0a:c7","IPv6mcast_ff:67:22:aa","802.11","142","Data, SN=514, FN=0, Flags=.pm...F.C","-51 dBm"
"3991","6.108373","54:35:30:d9:0a:c7","IPv6mcast_ff:e3:d9:68","802.11","142","Data, SN=515, FN=0, Flags=.pm...F.C","-51 dBm"
"3992","6.108386","54:35:30:d9:0a:c7","IPv6mcast_ff:67:22:aa","802.11","142","Data, SN=516, FN=0, Flags=.pm...F.C","-52 dBm"
"3993","6.108396","54:35:30:d9:0a:c7","IPv6mcast_00:00:00:02","802.11","126","Data, SN=517, FN=0, Flags=.p....F.C","-51 dBm"
"3994","6.108404","::","ff02::1:ff67:22aa","ICMPv6","126","Neighbor Solicitation","-52 dBm"
"3995","6.108411","::","ff02::1:ff67:22aa","ICMPv6","126","Neighbor Solicitation","-51 dBm"
"3996","6.108418","::","ff02::1:ffe3:d968","ICMPv6","126","Neighbor Solicitation","-50 dBm"
"3997","6.108425","::","ff02::1:ff67:22aa","ICMPv6","126","Neighbor Solicitation","-51 dBm"
"3998","6.108433","fe80::f8bb:939:8a67:22aa","ff02::2","ICMPv6","110","Router Solicitation","-51 dBm"
"3999","6.113604","30:3a:64:3d:24:a3","f8:c2:88:df:55:be","802.11","56","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC","-68 dBm"
"4000","6.113625","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-52 dBm"
"4001","6.131295","fe80::77:e98c:2568:5c12","ff02::1:ff1b:856b","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"4002","6.141326","fe80::f8bb:939:8a67:22aa","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"4003","6.163342","f4:0f:1b:7b:37:af","Broadcast","802.11","305","Beacon frame, SN=2576, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-75 dBm"
"4004","6.163363","f8:c2:88:df:55:bf","Broadcast","802.11","305","Beacon frame, SN=525, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-52 dBm"
"4005","6.163376","fe80::62c5:47ff:fe8b:e7b8","ff02::1:2","DHCPv6","162","Solicit XID: 0x1a133e CID: 000100011a62d2f33c075417ecfb ","-53 dBm"
